央视频道,#genre#
贵州卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227224/1.m3u8
吉林卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226763/1.m3u8
吉林卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226928/1.m3u8
吉林卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226986/1.m3u8
吉林卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227229/1.m3u8
吉林卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227242/1.m3u8
山西卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226475/1.m3u8
山西卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8
山西卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227244/1.m3u8
东南卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226536/1.m3u8
东南卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226968/1.m3u8
东南卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227071/1.m3u8
东南卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227163/1.m3u8
东南卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227211/1.m3u8
云南卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226634/1.m3u8
云南卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227010/1.m3u8
云南卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227134/1.m3u8
云南卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227239/1.m3u8
云南卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227264/1.m3u8
甘肃卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226612/1.m3u8
甘肃卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226962/1.m3u8
甘肃卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227222/1.m3u8
宁夏卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226587/1.m3u8
宁夏卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226996/1.m3u8
宁夏卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227193/1.m3u8
海南卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226585/1.m3u8
海南卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8
海南卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227189/1.m3u8
陕西卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226591/1.m3u8
陕西卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227199/1.m3u8
新疆卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226601/1.m3u8
新疆卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226941/1.m3u8
新疆卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227248/1.m3u8
内蒙古卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226626/1.m3u8
内蒙古卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226992/1.m3u8
内蒙古卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227191/1.m3u8
青海卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226628/1.m3u8
青海卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227000/1.m3u8
青海卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227197/1.m3u8
西藏卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226630/1.m3u8
西藏卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227241/1.m3u8
兵团卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226602/1.m3u8
兵团卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227220/1.m3u8
厦门卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226529/1.m3u8
厦门卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227246/1.m3u8
三沙卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227109/1.m3u8
三沙卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227258/1.m3u8
延边卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226767/1.m3u8
延边卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227203/1.m3u8
安多卫视藏语,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226769/1.m3u8
安多卫视藏语,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227161/1.m3u8
康巴卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226822/1.m3u8
康巴卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227187/1.m3u8
西藏藏语卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226820/1.m3u8
西藏藏语卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227201/1.m3u8
农林卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226818/1.m3u8
农林卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227195/1.m3u8
山东教育卫视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226816/1.m3u8

4K频道,#genre#
北京卫视4k,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226709/1.m3u8
广东卫视4k,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227111/1.m3u8
CCTV4k超高清,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227115/1.m3u8
CCTV16 4k,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227113/1.m3u8
北京卫视4k,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227107/1.m3u8
深圳卫视4k,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227188/1.m3u8
湖南卫视4k,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227245/1.m3u8
山东卫视4k,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227249/1.m3u8
浙江卫视4k,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227247/1.m3u8
四川卫视4k,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227243/1.m3u8
江苏卫视4k,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227270/1.m3u8
东方卫视4k,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227274/1.m3u8
至臻视界4k,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227053/1.m3u8
咪视界4k,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227045/1.m3u8

数字频道,#genre#
CCTV风云足球,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227081/1.m3u8
CCTV风云音乐,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227148/1.m3u8
CCTV风云剧场,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227146/1.m3u8
CCTV第一剧场,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227144/1.m3u8
CCTV怀旧剧场,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227079/1.m3u8
CCTV世界地理,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227150/1.m3u8
CCTV女性时尚,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227152/1.m3u8
CCTV电视指南,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227154/1.m3u8
CCTV兵器科技,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227087/1.m3u8
CCTV央视台球,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227083/1.m3u8
CCTV央视文化精品,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227085/1.m3u8
CHC动作电影,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227093/1.m3u8
CHC家庭影院,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227164/1.m3u8
CHC影迷电影,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227162/1.m3u8
CETV1,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226518/1.m3u8
CETV1,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226970/1.m3u8
CETV2,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226919/1.m3u8
CETV3,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226631/1.m3u8
CETV4,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226666/1.m3u8
中央新影老故事,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227091/1.m3u8
睛彩篮球,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227075/1.m3u8
睛彩竞技,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227138/1.m3u8
睛彩青少,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227140/1.m3u8
睛彩广场舞,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227142/1.m3u8
快乐垂钓,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227156/1.m3u8
先锋乒羽,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227166/1.m3u8
武术世界,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227170/1.m3u8
梨园频道,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227168/1.m3u8
文物宝库,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227095/1.m3u8
书画,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227158/1.m3u8
国学频道,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227160/1.m3u8
茶频道,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227089/1.m3u8
新动漫,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226501/1.m3u8
金鹰纪实,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226459/1.m3u8
金鹰纪实,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226887/1.m3u8
北京纪实科教,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226942/1.m3u8
北京计时科教,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226472/1.m3u8
家庭理财,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226538/1.m3u8
CCTV高尔夫网球,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227077/1.m3u8

地方频道,#genre#
辽宁影视剧,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226512/1.m3u8
辽宁影视剧,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226861/1.m3u8
辽宁都市,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226524/1.m3u8
辽宁都市,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226914/1.m3u8
辽宁生活,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226489/1.m3u8
辽宁生活,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226918/1.m3u8
辽宁经济,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226504/1.m3u8
辽宁经济,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226869/1.m3u8
辽宁体育休闲,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226508/1.m3u8
辽宁体育休闲,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226916/1.m3u8
辽宁教育青少,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226473/1.m3u8
辽宁教育青少,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226863/1.m3u8
辽宁公共,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226528/1.m3u8
辽宁公共,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226922/1.m3u8
辽宁北方,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226515/1.m3u8
辽宁北方,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226865/1.m3u8
辽宁移动电视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226717/1.m3u8
辽宁移动电视,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226867/1.m3u8
辽宁宜家购物,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226624/1.m3u8
辽宁宜家购物,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226920/1.m3u8
沈阳新闻综合,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226593/1.m3u8
沈阳新闻综合,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226924/1.m3u8
盘锦新闻综合,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227103/1.m3u8
盘锦都市,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227178/1.m3u8
阜新综合,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227180/1.m3u8
阜新教育,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227182/1.m3u8

少儿频道,#genre#
金鹰卡通,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226543/1.m3u8
金鹰卡通,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226940/1.m3u8
金鹰卡通,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226935/1.m3u8
优漫卡通,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226548/1.m3u8
优漫卡通,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226945/1.m3u8
嘉佳卡通,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226514/1.m3u8
卡酷少儿,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226988/1.m3u8

购物频道,#genre#
好享购物,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226429/1.m3u8
家有购物,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226756/1.m3u8
央广购物,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226761/1.m3u8
聚沙环球购物,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226765/1.m3u8
优购物,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227063/1.m3u8
家庭理财,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226538/1.m3u8
辽宁宜家购物,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226624/1.m3u8
辽宁宜家购物,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226920/1.m3u8

咪视界专区,#genre#
咪视界1,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226901/1.m3u8
咪视界2,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226899/1.m3u8
咪视界3,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226956/1.m3u8
咪视界4,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227029/1.m3u8
咪视界5,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227035/1.m3u8
咪视界6,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227037/1.m3u8
咪视界7,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227033/1.m3u8
咪视界8,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227031/1.m3u8
咪视界9,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227039/1.m3u8
咪视界10,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227041/1.m3u8
咪视界11,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227047/1.m3u8
咪视界12,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227049/1.m3u8
咪视界13,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227043/1.m3u8
咪视界14,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227057/1.m3u8
咪视界15,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227051/1.m3u8
咪视界16,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227055/1.m3u8
咪视界17,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227059/1.m3u8
咪视界18,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227061/1.m3u8
咪视界19,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227098/1.m3u8
咪视界20,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227102/1.m3u8
咪视界21,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227100/1.m3u8
咪视界22,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227104/1.m3u8
咪视界23,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227112/1.m3u8
咪视界24,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227106/1.m3u8
咪视界25,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227108/1.m3u8
咪视界26,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227118/1.m3u8
咪视界27,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227114/1.m3u8
咪视界28,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227116/1.m3u8
咪视界29,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227110/1.m3u8
咪视界30,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227122/1.m3u8
咪视界31,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227124/1.m3u8
咪视界32,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221227120/1.m3u8
